LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
310000,2,2,3,42,11,11,11,11,11,11,2851,4609,2109,14109,2109,2218,7869,2109,14109,2109,2218,1809,0
310000,2,2,3,48,11,11,11,11,11,11,0,99,0,110,0,0,99,0,110,0,0,0,0
310000,2,2,3,36,9,9,9,9,9,9,294180,295875,302438,293473,297926,280967,11000,11300,10500,10100,10000,9600,0
310000,2,3,3,31,11,11,11,11,11,11,0,0,24480,0,0,1635,0,24480,0,0,1635,3008,0
310000,2,2,3,44,10,9,9,9,9,9,67423,67729,113788,106919,100656,93846,10000,56000,5000,4000,3300,5000,0
310000,2,3,3,35,10,10,10,10,10,10,1815,3689,20524,7986,1100,9622,3689,20658,7986,1100,9622,0,0
310000,2,2,3,50,10,10,10,9,10,10,316,316,6464,7016,4351,17016,316,6464,1000,4351,17016,1206,0
300000,2,3,3,45,10,10,10,10,10,10,291,291,291,291,291,291,291,291,291,291,291,291,0
300000,2,2,3,27,8,10,10,11,11,11,0,5215,0,0,0,0,5215,0,0,0,0,0,0
300000,2,2,3,36,10,10,7,9,10,10,-475,5191,4606,2303,2768,65373,10000,0,0,2768,65373,10780,1
300000,2,3,3,36,9,9,9,9,11,10,25239,25001,20800,0,0,65755,1713,1000,0,0,65755,3000,0
300000,2,2,3,34,11,11,11,11,11,11,205064,-86,-86,2014,-185,1815,0,0,2100,0,2000,5000,0
300000,2,3,3,42,11,11,11,11,11,11,3000,3300,0,0,610,2165,3300,0,0,610,2165,2394,0
300000,2,3,3,36,10,10,11,11,11,11,8385,-27,-27,-27,-27,-27,27,0,0,0,0,0,0
300000,2,3,3,45,10,10,10,9,9,10,6608,10009,22456,22056,14020,1230,10017,22456,0,0,1230,0,1
300000,2,2,3,50,10,10,10,9,9,9,8924,3131,117497,110680,104016,109839,3131,121715,4000,5000,9000,5000,0
300000,2,3,3,30,9,9,9,9,9,9,93738,84636,88446,76244,67747,70389,3000,5000,2500,2500,3500,87000,1
300000,2,3,3,31,11,11,10,9,9,9,0,1110,12192,7639,1722,4064,1110,12192,300,191,4064,390,0
300000,2,2,3,33,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,36,9,9,9,9,9,9,141486,79474,80813,111116,13534,10379,6000,5000,30303,2011,856,1010,0
300000,2,3,3,51,9,9,9,9,9,9,108639,85818,90069,85008,83983,50257,4107,7346,65000,2500,2022,1800,0
300000,2,4,3,34,11,11,11,11,11,11,9474,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,3,3,32,8,10,10,10,10,10,-227,44791,-649,129798,558,522,45018,0,130447,560,524,6776,0
300000,2,3,3,36,11,10,10,11,11,11,540,1283,843,0,444,0,1283,843,0,444,0,0,0
300000,2,3,3,38,10,10,10,11,11,11,1008,228,0,0,0,0,228,0,0,888,0,0,0
300000,2,3,3,37,10,10,9,10,10,10,3144,5688,2297,3115,3172,1589,5734,2018,3138,3187,1597,2394,0
300000,2,2,3,27,9,9,9,9,9,9,286321,283547,578971,293063,296677,230338,20000,12003,10524,11238,8814,9463,1
300000,2,2,3,37,8,11,11,10,10,10,0,0,0,363,0,944,0,0,363,0,944,2000,1
300000,2,3,3,33,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,43,10,10,11,11,11,11,1314,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,31,10,10,10,9,9,9,316,316,17597,15257,9482,10716,316,17597,2000,2690,2000,316,0
300000,2,2,3,37,7,9,9,9,7,9,51893,53056,54176,60363,59973,60399,2000,2000,7100,0,2000,994,0
300000,2,2,3,45,10,10,10,10,9,10,41051,70951,18911,15982,2665,57096,71277,19003,16050,2659,54394,52000,0
300000,2,3,3,36,9,9,9,9,9,9,272899,254078,252427,254160,250645,245851,9251,10505,9157,9319,9600,8500,0
300000,2,3,3,40,10,10,10,10,9,9,10920,3939,10184,115184,63758,19813,3939,11082,115184,19800,0,2356,0
300000,2,3,3,39,8,7,10,10,10,10,6077,5806,2994,5338,4714,2362,29,3009,5364,4714,2362,4,0
300000,2,2,3,42,10,10,10,10,10,10,38913,319,8157,21228,326,1518,319,8157,21228,326,1518,47374,0
300000,2,3,3,54,10,10,10,10,10,10,1080,-18,4190,2539,2590,5440,0,4208,2539,2590,5440,5646,0
300000,2,2,3,35,9,9,9,10,10,10,10911,18463,16022,10880,2558,2324,12042,6191,10892,2558,2332,4099,0
300000,2,2,3,34,9,9,9,9,9,9,86116,83724,80721,79939,58586,14570,3894,2783,3575,1605,1520,0,0
300000,2,3,3,38,11,11,11,11,11,11,390,0,0,0,0,0,0,0,0,0,0,1100,0
300000,2,3,3,51,10,10,10,10,11,11,311,830,225,0,0,0,832,225,0,0,0,0,0
300000,2,3,3,42,10,10,10,10,10,10,400,0,14583,2506,2996,370,0,14583,2513,2996,370,1986,0
300000,2,2,3,28,7,9,9,9,9,9,296665,300861,263571,252197,226555,206642,11500,9000,8000,7000,7500,6006,0
300000,2,2,3,33,10,10,10,10,11,10,1326,0,256,0,0,126,0,256,0,0,126,0,0
300000,2,2,3,34,8,7,9,9,9,10,6451,4828,6858,8048,1701,2920,0,4004,2000,0,2920,2282,1
300000,2,2,3,40,9,9,9,9,9,10,184164,151244,150727,196467,201425,-8276,7028,6000,50000,10013,9505,175074,0
300000,2,2,3,32,9,9,9,9,11,11,170379,142384,72350,0,0,0,6600,3750,0,0,0,0,0
300000,2,2,3,50,9,9,9,9,9,9,23436,22055,18497,8426,11291,14449,1350,2008,301,3000,5000,5000,0
300000,2,2,3,33,11,11,11,11,11,11,11613,12893,10841,11900,0,0,1513,1000,1059,0,0,51167,0
300000,2,2,3,30,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,31,10,10,10,10,10,10,3863,4242,5090,309,2700,7593,5021,5134,322,5013,7611,8059,0
300000,2,3,3,30,8,11,10,9,10,10,-6027,-6027,3973,3973,1244,1631,0,10000,0,1244,1631,2000,0
300000,2,2,3,66,8,10,7,10,9,9,0,200,200,22935,16858,0,200,0,22935,0,0,0,0
300000,2,2,3,31,10,10,10,10,10,10,3862,-3,6367,570,3749,127,0,6370,570,3749,1217,60959,0
300000,2,2,3,33,10,10,10,10,9,10,1496,1496,1496,2490,1996,1494,1500,1500,2494,1006,1498,2003,0
300000,2,3,3,31,9,9,9,9,9,9,149893,152529,152882,113347,114554,116357,7000,6000,4084,4056,4300,6609,0
300000,2,2,3,26,10,10,10,10,10,10,316,316,316,316,316,466,316,316,316,316,466,316,0
300000,2,3,3,36,8,7,10,9,9,10,5602,2700,6300,8100,5400,2700,0,6300,5400,0,2700,7150,0
300000,2,3,3,59,10,10,7,7,7,7,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,0
300000,2,2,3,38,10,10,10,10,9,9,5848,24718,45114,16949,9537,0,24718,45533,17136,0,0,0,0
300000,2,3,3,47,11,11,10,10,10,10,3289,5189,7128,5916,9634,0,5189,7128,5923,9634,0,6485,0
300000,2,3,3,37,10,10,10,10,10,10,616,1370,916,316,898,748,1370,916,316,898,748,748,0
300000,2,2,3,34,10,10,10,10,10,10,1000,1000,1000,1000,2000,1000,1000,1000,1000,2000,1000,1000,1
300000,2,3,3,47,7,7,7,7,7,7,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,1
300000,2,3,3,36,10,10,10,11,11,10,2072,2654,0,0,0,380,2654,0,0,0,380,0,0
300000,2,2,3,29,10,10,10,10,9,10,1825,2017,2476,5797,1542,1256,2017,2476,5797,0,1256,23265,0
300000,2,3,3,33,10,10,10,10,9,10,356,1313,5273,4345,1106,1322,1320,5273,4598,0,2620,5956,0
300000,2,2,3,31,9,9,9,9,9,9,89240,92016,92971,94817,96756,98325,4214,3377,3395,3468,3133,3307,0
300000,2,3,3,58,11,11,11,11,11,11,1257,2851,0,4319,0,0,2851,0,4319,0,0,6860,0
300000,2,3,3,39,10,10,10,11,10,10,1134,611,0,0,706,0,613,0,0,706,0,0,0
300000,2,2,3,39,9,9,9,9,9,9,145138,148586,151878,123417,104922,107005,5785,6163,4728,3811,3830,3970,0
300000,2,3,3,26,10,10,9,9,10,10,1946,2612,3408,1908,1108,530,2612,1914,0,1108,530,100,1
300000,2,2,3,49,10,10,10,9,9,9,300,97,6497,5897,6005,0,97,6500,0,408,0,30000,0
300000,2,3,3,56,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
300000,2,2,3,48,10,10,10,11,10,10,440,452,0,0,3427,1098,452,0,0,3427,1098,0,0
300000,2,3,3,52,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,3,3,29,9,9,9,9,9,9,64437,65905,67344,69268,70647,73044,2000,2000,2500,2100,3000,2000,0
300000,2,2,3,40,10,10,10,10,10,10,2991,1278,4043,683,172,402,1278,4045,685,172,402,4080,0
300000,2,2,3,27,11,11,11,11,11,11,2200,1378,1109,0,474,337,1378,1422,0,474,337,1394,0
300000,2,3,3,43,10,10,11,10,10,10,21670,-5,-5,1578,1307,0,0,0,1583,1307,0,179,0
300000,2,2,3,31,9,9,9,10,10,10,5361,2700,3822,1103,1622,-1,1060,1182,1108,1630,0,0,0
300000,2,2,3,53,9,9,9,9,9,10,5551,6564,7954,8690,0,1420,1110,1500,1000,0,1420,0,0
300000,2,3,3,36,8,11,11,11,10,9,0,0,0,0,1894,2394,0,0,0,1894,500,4662,0
300000,2,2,3,36,10,10,11,10,10,10,77765,1443,41071,58995,24713,28948,1443,41071,58995,24713,28948,7210,0
300000,2,2,3,43,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,520,1
300000,2,4,3,50,10,7,10,10,10,9,528,264,264,264,517,528,0,264,264,517,11,264,0
300000,2,2,3,28,10,10,10,10,11,11,16666,1000,16666,0,0,0,1000,16666,0,0,0,0,0
300000,2,2,3,36,10,9,9,9,9,9,6447,14383,15576,16524,17096,12144,10000,2000,1500,1000,1000,1000,0
300000,2,3,3,32,10,10,10,10,9,9,3092,1589,2039,13926,13804,11600,1589,2039,13926,1304,0,5355,0
300000,2,3,3,38,10,10,10,10,10,9,2884,3558,2778,2778,5367,2589,3558,2778,2778,5367,0,3661,0
300000,2,2,3,36,9,9,9,9,9,9,147051,138726,139649,104245,56788,57920,6700,5800,5000,2200,2200,2600,0
300000,2,3,3,43,11,11,11,11,11,11,-763,-754,-745,-1302,-527,-518,1000,1000,1100,1100,1000,2500,0
300000,2,3,3,47,10,10,10,10,10,10,514,2392,148,148,148,0,2392,148,148,148,0,747,1
300000,2,4,3,48,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,33,9,9,9,9,9,9,62951,64491,65692,64969,67771,66428,4007,5000,5000,6000,6000,6000,0
300000,2,2,3,45,9,9,9,9,9,9,343205,335000,322462,312973,262255,251413,12429,11254,10956,8587,8638,9284,0
300000,2,2,3,40,10,10,11,11,11,11,2470,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,39,10,10,10,10,10,10,6192,4784,6462,456,-2056,5251,4790,6462,456,0,14447,9196,1
300000,2,2,3,37,10,10,10,10,10,10,15695,11551,6224,14959,6885,22107,11551,6252,14959,6885,22107,6741,0
300000,2,3,3,43,10,10,10,10,10,10,21953,32905,14458,18061,8016,5768,32905,14458,18061,8016,5768,7229,0
300000,2,2,3,35,9,9,9,9,10,9,155493,179071,42404,71493,13547,27710,50706,30028,60300,27054,25003,10,0
300000,2,2,3,38,8,11,11,10,9,10,0,0,0,1000,890,390,0,0,1000,390,390,540,1
300000,2,2,3,28,9,9,9,10,9,9,30631,14623,9728,28960,26589,18171,1373,1010,42348,0,0,173,0
300000,2,2,3,30,10,7,10,10,10,10,10940,10104,1610,2749,155,3167,0,1610,2768,155,3167,435,0
300000,2,4,3,41,10,10,10,10,9,10,3399,0,4358,862,862,287,0,4358,862,0,287,5159,0
300000,2,2,3,40,11,11,11,11,11,11,0,0,2454,217960,0,0,0,2454,218000,0,0,179999,0
300000,2,3,3,36,9,9,9,9,9,10,28292,28686,29052,16662,9187,3617,1583,1364,1042,402,3631,7796,0
300000,2,3,3,47,6,7,7,7,7,7,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,1
300000,2,2,3,44,9,10,10,10,10,10,7948,576,2660,2319,1905,257,576,2684,2319,1905,257,3743,0
300000,2,2,3,45,9,9,9,9,9,9,12975,13149,13408,12714,12437,11166,1520,2000,1452,1000,649,344,0
300000,2,3,3,39,11,11,11,11,11,11,2973,2694,7270,2970,2359,8492,2702,7286,2978,2369,10011,7259,0
300000,2,2,3,43,11,11,11,11,11,11,5972,1854,2105,835,1761,2849,1857,2109,835,1761,2853,6282,0
300000,2,3,3,30,11,11,11,11,11,11,0,0,811,1128,1750,819,0,811,1128,1760,819,753,0
300000,2,3,3,30,11,11,11,11,11,11,15575,22187,1970,1687,248,600,10810,1979,1695,249,600,585,0
300000,2,2,3,56,9,9,9,9,9,9,129234,127932,124793,123572,116832,115064,10060,10864,10078,10512,10020,10157,0
300000,2,3,3,26,7,10,10,9,9,10,800,1946,2612,3408,1908,1108,1946,2612,1914,0,1108,530,0
300000,2,2,3,46,9,9,10,9,10,9,5287,5750,2977,4796,2367,7367,3000,3000,2500,2367,5000,3000,0
300000,2,3,3,31,10,10,10,7,10,10,17641,2749,27838,4184,856,6781,2765,28773,0,856,6781,8462,0
300000,2,3,3,41,10,10,10,10,10,11,66132,6917,3050,1760,0,0,6983,3331,1760,0,0,891,0
300000,2,2,3,33,10,10,10,10,10,9,996,1496,1496,1496,2490,1996,1500,1500,1500,2494,1006,1498,0
300000,2,3,3,35,10,10,11,11,11,10,5345,0,0,0,0,477,0,0,0,0,477,348,0
300000,2,3,3,34,10,10,10,10,11,11,56,0,849,0,0,112,0,849,0,0,112,550,0
300000,2,2,3,27,8,7,9,9,9,9,311987,305417,296009,92553,94259,96868,0,12500,3200,3000,3000,3000,0
300000,2,2,3,39,9,9,9,11,11,11,301945,307650,0,0,0,0,13700,0,0,0,0,0,0
300000,2,3,3,31,9,9,9,9,9,9,147277,149893,152529,152882,113347,114554,7000,7000,6000,4084,4056,4300,0
300000,2,2,3,42,9,9,9,9,9,9,168796,165430,147077,127270,129397,132142,7010,6000,5006,5000,5000,6000,0
300000,2,2,3,42,9,9,9,9,9,9,281000,291482,297425,296884,241037,247383,15000,12039,13000,9000,10059,10000,0
300000,2,4,3,31,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,3,3,35,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,2,3,34,10,10,10,10,10,10,37505,57210,36667,34252,25583,28676,57210,36679,34263,25583,28676,37173,0
300000,2,2,3,39,11,11,11,11,11,11,2022,537,142,656,620,502,537,142,656,620,502,142,0
300000,2,2,3,33,7,7,9,9,9,9,279065,273067,278910,283920,253113,246560,0,10638,10569,8809,8883,9960,1
300000,2,3,3,42,8,11,11,11,10,6,-694,-694,0,0,694,394,0,694,0,694,0,0,0
300000,2,2,3,40,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,4,3,54,8,11,11,11,11,11,0,0,1702,0,0,0,0,1702,0,0,0,0,0
300000,2,3,3,59,10,10,10,10,10,10,12982,10114,10195,34010,20854,64741,11138,10217,34039,20854,64741,39441,0
300000,2,2,3,51,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
300000,2,2,3,29,9,9,9,9,9,9,321155,317259,313600,309670,305660,301693,11369,11380,11216,11069,11090,10028,1
300000,2,2,3,33,9,9,9,9,9,9,248832,255686,262075,276110,279623,285719,11000,12000,20002,10002,11002,26002,0
300000,2,2,3,34,9,9,9,9,9,9,59900,62391,66156,66621,68030,70101,3500,5017,5000,2000,2500,8128,0
300000,2,2,3,33,9,9,9,9,9,9,16260,11613,12893,10841,11900,0,1500,1513,1000,1059,0,0,0
300000,2,3,3,34,7,9,9,7,9,9,74917,70878,68463,52987,46867,16335,3028,4560,78,3171,5015,5047,1
300000,2,2,3,46,8,11,10,9,10,10,0,0,194,1375,13970,1672,0,194,1181,14039,1679,4156,0
300000,2,3,3,38,10,9,9,9,9,9,15230,16212,17239,18237,18600,17939,1222,1249,1247,610,611,616,0
300000,2,2,3,38,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,3,3,37,10,10,10,10,10,10,5771,3217,19615,11123,10266,12467,3217,19615,11123,10266,12467,5041,0
300000,2,3,3,36,9,9,9,9,9,9,30153,28384,26700,22554,11858,13838,2000,2000,2552,2000,3000,8000,0
300000,2,2,3,50,11,11,11,11,11,11,882,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,3,3,51,9,9,9,9,11,11,143121,147527,148925,0,0,0,8269,6825,0,0,0,0,0
300000,2,2,3,25,8,7,9,9,9,9,237155,231932,238917,230083,13862,8210,102,11672,9700,1053,2010,13,1
300000,2,3,3,37,9,10,10,10,11,10,4476,2521,3529,-5364,-8943,4057,3017,4506,0,0,14000,12000,0
300000,2,2,3,30,10,9,9,9,9,9,10746,13267,11915,8813,8292,13546,7006,6416,5800,6000,8900,4000,0
300000,2,2,3,38,9,10,9,9,9,9,1250,940,11240,12137,15937,16437,940,10300,1200,4000,500,6000,0
300000,2,2,3,40,9,9,9,9,9,9,11704,10196,8900,7099,5437,3958,1139,1322,1000,2000,1000,1000,0
300000,2,3,3,37,11,11,10,9,9,9,8756,26,19999,17139,10304,16062,26,20018,1072,206,6003,0,0
300000,2,3,3,40,9,9,9,9,9,9,121603,125098,94769,112777,100323,87009,30000,25000,50007,10000,20000,30363,0
300000,2,3,3,33,10,10,10,10,10,9,3890,4002,1438,5322,6814,2956,4008,1438,5328,6814,114,1740,0
300000,2,2,3,41,10,10,10,10,10,10,5511,1982,2263,7412,5113,4121,1982,2267,7523,5113,4121,6532,0
300000,2,3,3,40,11,11,11,11,11,11,1529,3717,4541,5620,25,25,3717,4541,5620,25,0,7140,0
300000,2,2,3,31,9,10,10,10,9,9,3565,316,316,17597,15257,9482,316,316,17597,2000,2690,2000,0
300000,2,2,3,40,8,11,11,11,10,10,0,0,0,0,280,0,0,0,0,280,0,0,0
300000,2,2,3,53,11,11,11,11,11,11,7733,7424,8042,7733,7733,7733,7424,8351,7733,7733,7733,7733,0
