LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,DEFAULTED
360000,1,2,3,33,8,7,7,2,3,4,0
90000,2,3,2,26,10,10,10,11,10,10,1
200000,1,2,2,46,9,9,9,9,9,9,0
50000,1,3,3,50,8,7,6,7,7,7,1
400000,2,3,3,32,11,11,11,11,11,11,0
360000,1,3,3,49,8,10,10,10,10,10,0
150000,1,1,3,50,9,9,9,9,9,9,0
50000,2,1,2,61,8,7,9,9,7,9,1
150000,1,2,2,35,9,9,10,10,9,9,0
100000,2,2,2,37,8,7,10,10,11,11,1
310000,2,3,3,30,9,9,9,9,9,9,0
120000,1,2,2,39,8,10,7,7,11,11,0
90000,2,2,3,44,9,9,9,9,9,9,0
150000,2,3,3,36,11,11,11,11,11,11,0
50000,1,2,3,42,9,9,9,9,9,9,0
210000,1,3,3,53,10,10,10,10,10,10,0
300000,2,2,2,42,10,10,10,9,9,11,0
110000,2,2,3,33,7,9,9,9,9,9,1
150000,2,3,2,25,9,9,9,9,10,9,0
210000,1,3,3,42,10,10,10,10,10,10,0
30000,1,3,2,34,7,7,7,7,7,9,1
240000,2,2,3,42,10,10,10,10,10,10,0
120000,1,2,2,34,10,10,10,10,10,10,0
80000,2,3,2,24,9,9,9,9,9,9,0
80000,2,2,2,25,8,7,9,9,7,9,1
360000,1,3,3,32,10,10,10,9,9,9,0
130000,1,3,2,34,7,7,7,9,9,7,1
290000,1,2,3,36,7,10,10,9,10,10,0
240000,2,1,3,33,9,9,9,9,10,9,0
60000,1,2,2,23,9,9,7,7,10,9,0
200000,2,2,3,60,8,11,11,11,11,11,1
150000,2,2,3,28,9,9,9,9,9,9,0
300000,1,1,2,29,9,9,9,9,9,9,0
30000,2,2,2,24,10,10,7,7,7,7,0
250000,1,2,3,40,9,9,9,9,9,9,1
20000,1,1,2,40,9,9,9,9,9,9,0
370000,2,3,2,34,9,9,9,9,9,9,0
20000,2,3,2,23,8,7,9,9,10,9,1
120000,2,2,2,23,9,9,10,9,10,10,1
50000,1,2,2,23,9,9,9,9,9,9,0
190000,2,3,2,27,9,9,9,9,9,9,1
20000,2,2,2,22,9,9,9,7,7,7,0
240000,2,2,3,42,8,7,9,9,10,10,0
150000,1,2,2,32,9,9,9,9,9,9,0
180000,2,2,3,35,9,9,9,9,9,9,0
180000,1,2,2,36,9,9,9,9,9,9,0
70000,1,3,2,31,9,9,11,11,11,11,0
230000,2,3,2,32,10,9,10,10,10,10,0
360000,1,3,2,27,10,10,10,10,10,10,0
120000,2,2,2,33,9,9,9,9,9,7,0
90000,1,1,3,49,7,7,7,7,7,7,1
110000,1,2,3,32,9,9,9,9,9,7,0
100000,2,1,3,53,9,9,9,9,9,9,0
90000,1,3,2,26,8,7,7,9,9,9,0
50000,2,3,3,35,8,7,7,7,9,9,0
50000,2,2,2,53,9,9,9,10,10,7,0
180000,2,3,3,28,8,11,11,11,11,11,0
50000,1,2,3,41,9,9,9,9,9,9,0
20000,2,1,2,26,9,9,9,9,9,9,0
20000,1,2,2,26,7,7,7,7,7,6,0
20000,2,2,3,23,8,7,7,7,7,6,0
20000,1,1,2,49,9,9,9,10,9,10,0
50000,2,1,3,48,10,10,10,10,10,10,1
210000,1,2,3,46,11,11,11,11,11,11,0
490000,1,4,3,51,10,10,10,10,10,7,0
280000,2,3,2,28,8,10,10,9,10,10,1
200000,2,1,2,54,11,11,11,11,11,11,0
100000,2,2,2,24,8,10,10,11,11,10,1
250000,1,3,2,56,11,11,11,11,11,11,0
240000,1,2,2,54,10,10,10,9,10,7,0
80000,2,2,3,26,9,9,9,9,9,9,0
100000,1,1,3,67,7,7,7,7,7,7,1
30000,2,1,3,41,11,11,11,11,11,11,0
180000,2,3,2,42,11,11,11,11,11,11,0
80000,2,3,2,32,9,9,9,9,7,7,0
110000,2,2,3,46,11,10,9,9,9,9,0
180000,2,2,3,30,9,9,9,9,10,10,0
150000,2,2,3,29,7,7,7,7,7,7,1
50000,2,2,3,52,9,9,9,9,9,9,0
230000,2,2,2,23,10,10,7,7,11,10,1
340000,1,3,3,41,10,10,10,10,10,10,1
30000,1,2,2,25,8,7,7,7,7,7,1
270000,2,2,3,45,9,9,9,9,9,9,0
50000,2,3,2,36,10,10,10,10,10,10,0
130000,2,1,3,43,9,9,9,9,9,7,0
200000,2,3,2,27,10,9,10,9,9,9,0
360000,1,3,3,46,9,9,9,9,9,9,1
500000,1,2,2,27,9,9,9,9,9,9,0
100000,2,3,2,25,9,9,9,9,9,9,0
270000,2,2,3,50,9,9,9,9,9,9,0
100000,1,2,3,52,9,9,9,9,9,9,1
20000,2,2,2,25,9,9,9,9,9,9,0
50000,2,2,3,45,9,9,9,9,9,9,0
200000,2,2,2,32,10,10,10,10,10,10,0
170000,1,3,3,44,8,7,9,9,9,9,1
20000,2,3,2,28,7,9,10,9,9,9,1
70000,1,1,3,50,7,6,7,7,7,9,1
260000,2,3,2,38,10,10,11,11,11,11,0
200000,2,3,3,28,10,10,11,11,11,11,0
190000,2,3,2,25,9,9,9,9,9,9,0
220000,1,1,3,58,9,9,9,11,11,10,0
170000,2,1,2,30,9,9,7,9,9,9,0
290000,2,3,2,47,9,9,9,9,9,9,0
60000,2,3,2,25,9,9,9,9,9,9,0
100000,2,1,3,50,9,9,9,9,9,7,1
130000,2,1,3,44,10,7,7,10,9,10,0
360000,1,3,3,40,11,11,11,11,11,10,0
30000,2,2,3,38,6,7,9,9,9,10,0
20000,1,1,2,28,10,9,9,9,9,9,1
110000,2,3,2,37,7,7,7,7,7,7,1
130000,2,2,2,43,9,9,9,9,9,9,0
50000,2,2,2,23,9,9,9,9,9,9,0
110000,1,2,3,48,9,9,9,9,9,9,0
80000,2,3,2,25,9,9,9,9,9,9,0
150000,2,2,3,34,11,11,11,11,11,11,0
80000,2,2,3,29,8,7,7,9,9,9,0
320000,1,3,2,35,9,9,9,9,9,9,0
170000,2,3,2,35,10,10,10,10,10,9,0
60000,2,3,2,26,9,9,9,9,9,9,0
180000,1,3,2,23,7,7,7,7,7,7,1
470000,1,2,2,29,9,9,9,9,9,9,0
70000,2,1,3,47,8,11,10,7,9,9,0
280000,2,2,3,41,9,9,9,9,9,9,0
210000,2,3,2,26,10,10,10,11,10,10,0
300000,1,3,2,30,9,9,9,9,10,10,0
140000,2,2,3,42,9,9,9,9,9,9,0
450000,1,3,3,41,10,10,10,10,10,10,0
160000,2,2,3,38,9,9,9,9,7,7,0
50000,2,1,3,45,8,11,11,11,11,11,0
50000,1,3,2,42,10,10,9,9,9,9,0
50000,1,2,3,32,9,9,9,9,9,9,0
150000,2,3,2,25,9,9,7,7,7,7,1
90000,1,3,3,53,9,9,9,9,9,9,0
270000,2,2,3,42,9,9,9,9,9,9,0
70000,1,3,2,36,9,9,9,9,9,9,0
360000,1,2,2,33,10,10,10,9,10,10,0
200000,2,2,3,34,8,10,10,10,9,9,1
250000,2,3,3,42,9,9,10,10,9,10,0
360000,2,2,2,34,9,9,9,9,9,9,0
20000,2,2,3,39,8,7,9,9,9,9,0
250000,2,3,2,28,7,7,7,9,9,9,1
60000,2,2,2,25,7,7,5,5,6,7,1
200000,1,2,2,36,8,11,11,11,11,11,0
30000,2,1,2,38,9,9,9,9,9,9,1
500000,2,3,2,39,8,11,11,11,11,11,0
280000,2,1,3,45,9,9,9,9,9,9,0
200000,2,2,3,42,10,10,10,10,10,10,0
360000,2,2,3,35,8,11,11,10,10,10,0
50000,2,1,2,44,7,7,7,7,7,9,1
60000,1,2,2,30,9,9,9,9,9,9,0
110000,1,2,3,42,11,11,11,11,11,10,0
200000,2,1,3,44,9,9,9,9,9,9,0
70000,2,2,2,39,7,9,9,9,9,9,0
220000,2,4,3,37,7,7,7,9,9,9,1
20000,2,3,2,24,10,10,11,11,11,11,0
220000,2,3,2,27,11,11,10,9,9,9,0
180000,1,2,3,40,8,7,9,9,9,9,0
100000,1,2,3,53,7,9,9,9,9,9,1
200000,2,3,3,41,10,10,10,10,9,9,0
200000,1,1,2,34,8,7,7,6,7,7,0
400000,2,3,3,38,11,11,11,11,11,11,0
60000,1,3,3,38,7,7,7,9,9,9,0
60000,1,2,2,22,9,9,9,9,9,9,0
210000,2,2,3,37,11,11,11,11,11,11,0
200000,1,3,3,32,9,9,9,9,9,9,0
50000,2,3,2,29,11,11,11,11,11,11,0
300000,2,3,2,38,10,10,10,7,10,7,1
510000,2,3,3,48,10,10,10,10,10,10,0
160000,2,3,2,32,8,11,11,11,11,11,0
50000,2,2,3,36,11,11,11,11,10,10,0
220000,2,3,2,32,11,11,11,11,11,11,0
20000,1,2,2,22,8,6,7,7,9,9,1
410000,1,3,2,31,10,10,10,9,9,10,1
50000,2,2,3,25,10,9,9,9,9,9,1
50000,1,1,3,38,9,9,9,9,9,9,0
50000,1,1,3,48,9,9,9,9,9,9,0
70000,2,2,2,29,9,9,7,10,9,9,0
120000,1,2,2,25,9,9,9,9,9,9,0
170000,1,2,3,30,10,10,10,9,10,10,0
160000,1,3,3,51,9,9,9,7,7,7,1
30000,2,2,2,22,9,9,7,9,9,9,0
10000,2,2,3,40,8,10,9,9,9,9,0
160000,2,2,3,33,9,9,9,9,9,9,0
20000,1,2,2,33,9,9,9,7,9,9,0
250000,2,3,2,35,11,11,11,11,11,11,0
30000,2,2,2,26,7,7,7,9,9,7,1
180000,2,3,2,29,9,9,9,9,9,9,0
240000,2,2,2,34,10,10,10,10,10,10,1
30000,2,2,2,25,8,6,7,7,7,7,0
50000,2,3,2,28,8,7,9,9,9,6,0
280000,2,2,2,24,10,10,10,10,10,11,1
20000,1,3,2,37,7,7,7,7,7,9,1
130000,2,1,3,54,9,9,9,9,9,9,0
70000,1,3,2,29,8,7,9,9,9,9,1
180000,2,2,3,32,10,7,10,9,10,10,0
320000,1,3,3,46,11,11,11,10,10,11,0
30000,2,2,3,33,7,9,9,7,7,9,1
280000,2,2,2,33,8,11,11,11,11,10,0
80000,2,2,2,50,9,9,10,10,10,10,0
140000,2,2,2,27,9,9,9,9,9,9,0
180000,1,2,3,27,9,9,9,9,9,9,0
20000,1,2,2,55,7,7,7,7,11,11,0
420000,2,3,2,29,9,9,9,9,9,9,0
200000,2,3,2,29,9,9,9,11,10,9,1
140000,2,3,2,25,9,9,9,9,9,9,0
170000,2,1,2,33,9,9,9,9,9,9,0
30000,2,2,2,24,9,9,9,7,9,9,0
50000,2,3,2,26,8,11,11,10,9,9,0
150000,2,3,3,45,9,9,9,9,9,9,0
30000,1,2,2,30,9,9,9,9,9,9,1
50000,1,1,2,38,9,9,9,9,9,9,0
300000,2,3,2,39,10,10,11,11,11,11,1
80000,2,1,4,34,9,9,9,9,9,9,0
50000,2,3,2,27,9,9,9,9,9,9,0
110000,2,2,3,41,9,9,9,9,9,9,0
110000,2,3,2,32,8,10,9,9,9,11,0
390000,2,3,3,34,10,10,9,9,9,10,0
200000,1,1,2,46,10,10,10,10,10,10,0
30000,1,3,3,38,1,2,3,4,5,6,1
230000,1,3,2,30,9,9,9,9,9,9,0
210000,2,3,3,44,11,11,11,11,11,11,0
30000,2,2,3,54,10,10,10,10,10,10,0
130000,2,1,3,41,9,9,9,9,9,9,0
130000,1,1,2,37,8,11,10,9,9,9,0
480000,2,3,2,27,10,9,9,9,9,9,0
160000,2,3,3,37,10,10,10,10,10,10,0
10000,1,3,2,27,9,9,9,9,9,10,0
360000,2,2,2,33,10,10,11,11,11,11,0
260000,2,2,3,28,9,9,9,9,10,9,0
330000,2,2,3,45,9,9,9,9,9,9,0
30000,2,2,3,47,8,7,7,11,11,11,1
80000,1,2,3,31,7,9,9,11,11,11,1
120000,2,2,3,29,10,10,10,10,10,10,1
170000,1,2,2,30,9,9,9,10,10,10,1
140000,2,3,2,31,8,11,11,11,11,11,0
80000,2,2,2,37,11,11,11,11,11,11,0
200000,1,1,3,44,9,9,9,9,9,9,0
80000,2,2,2,26,10,7,7,11,11,11,1
230000,1,2,3,36,9,9,9,9,9,9,0
260000,2,3,3,40,11,11,11,11,11,11,0
50000,2,2,2,28,10,10,10,10,10,10,0
340000,1,2,3,35,8,11,11,11,11,11,0
50000,1,3,2,39,9,9,9,9,9,9,0
200000,2,1,2,45,8,11,11,11,10,9,0
280000,2,2,2,36,9,9,9,9,9,9,0
170000,1,2,2,35,9,9,9,9,9,7,0
100000,2,2,3,38,7,7,7,9,9,7,0
360000,2,3,3,48,8,10,10,11,11,11,1
30000,2,3,2,23,9,9,9,9,9,9,1
150000,2,2,2,26,8,11,10,10,11,11,0
50000,1,2,2,29,11,11,11,11,11,11,0
40000,2,3,2,35,9,9,9,9,9,9,0
30000,1,1,2,58,10,10,10,9,9,9,0
140000,2,3,3,35,9,9,9,9,9,9,0
150000,1,2,2,30,10,10,10,10,10,10,0
150000,2,2,2,37,9,9,9,9,9,9,0
360000,2,3,2,47,8,7,9,9,7,9,0
170000,1,2,2,43,9,9,9,9,9,9,0
50000,1,3,2,26,9,9,9,9,9,7,1
260000,2,3,3,43,10,10,10,10,9,10,0
350000,2,1,3,32,10,10,10,10,10,10,0
210000,2,2,3,41,10,10,10,10,11,11,0
50000,2,2,3,39,6,7,7,11,11,11,0
170000,1,2,3,46,9,9,9,9,9,9,1
50000,2,2,2,24,9,9,9,9,9,9,1
50000,2,2,3,32,9,9,9,9,9,7,0
280000,2,2,2,33,10,10,10,10,10,10,0
430000,1,2,2,42,9,9,9,9,9,9,0
340000,2,3,2,30,10,10,10,10,9,10,0
310000,2,3,2,32,11,11,11,11,11,11,0
120000,1,3,3,41,10,10,11,10,9,10,0
200000,1,2,2,27,10,10,10,10,10,10,1
500000,2,2,2,41,10,10,10,10,9,10,0
270000,1,1,3,53,9,9,9,9,9,9,1
190000,1,3,2,26,9,9,9,9,9,9,0
340000,2,1,3,37,10,10,10,10,10,10,0
390000,2,1,2,30,9,9,9,9,9,9,0
90000,2,3,2,31,9,9,7,9,9,10,0
200000,2,2,3,27,9,9,9,9,7,7,0
230000,2,3,3,43,11,11,11,10,9,9,0
100000,2,1,3,39,11,11,11,11,11,11,0
30000,2,3,2,24,7,9,9,9,7,7,1
50000,1,2,3,50,9,9,9,9,9,9,0
200000,2,3,3,44,8,11,11,11,11,11,0
50000,2,2,3,39,9,9,9,9,9,9,0
130000,1,2,2,31,9,9,9,9,9,9,1
260000,1,2,3,46,9,9,9,9,9,9,0
80000,2,3,3,28,10,7,10,10,10,10,0
20000,1,2,2,30,8,11,11,10,10,11,0
160000,2,2,3,27,9,9,9,9,9,9,0
70000,2,1,2,24,9,9,9,9,10,9,0
70000,1,3,2,26,9,9,9,9,9,9,0
400000,1,3,2,38,10,10,10,10,7,7,1
30000,1,3,2,26,8,10,10,11,11,11,0
240000,2,3,2,35,9,9,9,9,9,9,0
40000,2,2,3,43,9,9,9,9,9,9,0
510000,2,1,3,61,9,9,7,9,9,9,0
20000,2,2,2,23,8,7,9,9,9,9,0
80000,1,2,2,26,9,9,9,11,11,11,0
10000,2,3,3,37,9,9,11,11,11,11,0
50000,2,1,3,61,9,9,9,7,9,9,0
200000,1,2,3,31,8,7,7,9,9,9,0
140000,1,1,3,59,9,9,9,9,7,9,0
60000,1,2,2,28,9,9,9,9,9,9,1
100000,1,3,2,27,9,9,9,9,10,10,1
30000,2,2,3,34,7,7,9,9,9,9,0
500000,1,2,3,42,9,9,10,10,10,11,0
420000,2,2,2,31,9,9,9,9,9,9,0
130000,2,2,3,36,7,7,9,9,9,7,1
360000,2,3,3,56,9,10,10,11,11,10,0
150000,2,3,2,36,10,10,10,10,10,9,0
360000,1,3,2,33,10,10,10,10,10,10,0
230000,2,2,2,29,9,9,9,9,9,9,0
180000,2,3,3,31,10,10,10,10,10,10,0
160000,2,3,3,34,8,11,11,10,9,10,1
250000,2,2,3,43,10,10,11,10,10,9,0
170000,1,1,3,40,11,11,11,11,11,10,0
100000,2,2,3,28,9,9,9,9,9,9,0
200000,2,3,3,37,10,10,10,9,9,9,1
60000,2,2,3,53,9,9,9,9,9,9,0
300000,1,3,3,44,9,9,9,9,9,9,0
290000,1,2,2,29,10,7,10,10,10,9,0
30000,2,2,2,23,7,7,7,9,9,7,0
340000,1,2,3,35,9,9,9,9,9,9,0
90000,1,2,2,31,9,9,9,9,9,9,0
140000,2,3,2,28,8,7,9,9,9,7,1
150000,1,3,2,31,9,9,9,9,10,10,0
70000,1,1,3,47,9,9,7,7,9,9,1
750000,2,3,3,41,9,9,9,9,10,10,0
200000,2,2,2,26,9,9,9,9,9,9,0
230000,2,2,3,39,7,9,9,9,9,9,1
180000,2,1,3,43,10,10,10,10,10,10,0
210000,2,2,3,40,10,10,7,10,10,10,0
170000,1,2,2,31,9,9,9,9,9,7,0
30000,2,2,2,26,9,9,7,7,10,7,0
30000,1,3,2,24,9,9,9,9,9,9,0
90000,2,2,3,33,9,9,9,7,7,7,0
50000,2,2,3,30,7,7,9,9,9,9,1
240000,2,3,2,28,8,10,10,10,10,10,1
280000,2,3,3,63,11,11,11,11,11,11,0
410000,2,1,2,31,11,11,11,11,11,11,0
30000,2,2,3,42,7,7,7,9,9,7,1
260000,1,3,3,40,10,10,10,10,10,10,0
30000,2,2,3,51,9,9,9,9,9,9,0
10000,1,2,3,23,8,6,7,7,7,9,0
290000,1,3,3,41,8,11,11,11,11,11,0
150000,2,3,2,37,10,10,11,11,11,11,1
30000,1,2,3,24,9,9,9,9,9,9,0
360000,2,3,2,44,9,9,9,9,9,9,0
240000,2,2,3,47,8,11,11,11,11,11,0
60000,1,3,2,28,8,10,9,9,7,7,1
50000,2,2,2,31,9,10,10,11,10,10,0
50000,2,3,2,42,10,10,11,11,11,10,0
50000,1,2,2,29,9,9,9,9,9,9,0
10000,1,2,2,24,8,7,7,7,7,7,1
110000,2,1,3,48,8,7,9,9,9,7,1
220000,2,3,2,29,8,10,10,10,10,10,0
400000,2,1,3,44,9,9,9,9,9,9,0
90000,2,2,2,26,9,9,9,9,7,7,0
150000,2,1,3,48,7,7,7,7,7,7,1
80000,2,2,2,26,9,9,9,7,9,9,0
50000,1,1,2,23,9,9,9,10,10,10,0
50000,1,2,2,33,9,9,9,9,9,9,0
20000,1,2,3,38,7,7,7,7,7,7,0
50000,1,2,2,29,10,9,9,9,9,9,0
140000,2,2,2,27,9,9,9,9,9,9,0
280000,2,3,3,36,10,10,10,10,10,11,1
130000,2,2,3,37,8,7,7,7,9,9,1
70000,2,3,3,25,8,11,11,10,7,10,0
470000,1,3,3,38,9,9,9,9,9,9,0
500000,1,2,2,33,9,9,9,9,9,9,0
40000,1,2,2,35,7,9,9,9,9,11,0
40000,2,2,3,45,8,7,9,9,9,9,0
50000,2,3,3,22,10,9,9,9,9,10,0
40000,2,3,2,24,10,7,10,10,9,10,1
50000,2,2,2,26,9,9,9,9,9,9,0
310000,2,2,2,44,11,11,11,11,11,11,0
140000,2,2,2,34,9,9,7,7,7,9,1
80000,2,2,2,27,9,9,9,10,9,9,1
210000,1,2,2,26,8,11,11,11,10,6,1
50000,2,3,2,23,9,9,9,9,9,9,0
400000,1,3,2,39,7,7,7,7,7,7,0
60000,2,2,3,36,9,9,9,9,10,9,0
160000,2,1,2,54,8,11,11,10,10,11,0
400000,1,3,2,31,8,11,10,9,9,9,0
450000,2,3,3,46,10,10,10,10,10,10,1
20000,2,1,2,35,9,9,9,7,9,9,0
50000,2,2,3,47,9,9,9,9,7,7,0
200000,2,2,3,41,11,11,11,11,11,11,1
160000,1,3,2,42,11,11,11,11,11,11,0
60000,2,2,2,48,7,6,7,6,7,7,1
280000,2,2,2,30,10,10,10,10,10,10,0
200000,2,2,2,28,10,10,11,11,11,11,0
100000,1,2,3,56,9,9,9,9,9,9,0
10000,2,3,2,22,9,9,9,7,7,7,1
80000,1,3,2,28,9,9,9,9,9,9,1
440000,1,3,2,35,9,9,9,9,9,9,1
500000,2,2,2,36,11,11,11,11,11,11,0
20000,1,1,2,24,9,9,9,9,9,11,0
500000,2,3,2,30,10,10,10,10,10,10,0
30000,1,3,2,24,10,10,10,10,10,10,0
180000,2,3,2,32,7,10,10,10,10,10,0
120000,2,3,2,23,9,9,9,9,9,9,0
120000,2,1,2,50,9,10,9,9,9,9,1
140000,1,2,3,40,9,9,9,9,9,9,0
60000,1,2,2,26,9,9,9,9,7,9,1
10000,2,2,2,22,10,10,10,10,10,10,1
120000,2,3,3,39,9,9,9,9,9,10,0
70000,2,2,2,26,9,9,7,9,9,9,0
330000,2,3,2,28,8,11,11,11,11,11,0
70000,2,2,2,40,9,9,9,9,9,9,0
410000,2,1,3,48,10,10,10,10,10,10,0
360000,1,3,3,57,10,10,10,10,10,10,0
200000,1,3,2,28,11,11,11,11,11,11,0
20000,2,1,3,34,10,10,10,10,10,11,0
90000,2,1,3,49,10,7,7,9,9,9,0
60000,2,2,3,30,9,9,9,9,9,9,0
120000,1,3,2,34,8,10,10,11,10,7,0
210000,2,3,2,30,8,11,11,10,10,10,0
40000,2,2,2,25,7,9,9,9,7,7,1
130000,2,1,3,42,9,9,9,9,9,9,0
150000,2,3,2,38,10,10,11,11,11,11,0
30000,1,2,3,39,8,7,7,9,9,7,1
380000,1,1,3,52,7,9,9,9,9,7,0
150000,2,1,3,40,9,9,9,9,9,9,1
50000,2,3,2,22,7,7,7,9,9,9,1
170000,1,3,2,27,9,9,9,9,9,9,0
360000,1,1,3,41,10,10,10,10,10,10,1
500000,2,3,3,38,9,9,9,9,9,9,0
200000,2,3,2,36,8,11,10,10,10,10,0
240000,2,3,3,33,10,9,9,9,9,9,0
210000,2,2,3,38,10,10,10,10,10,10,0
110000,2,2,3,28,9,9,9,9,9,7,0
10000,1,1,3,46,10,7,7,5,6,7,1
180000,2,3,2,34,10,10,11,11,11,11,0
50000,2,2,3,41,7,6,7,7,7,7,0
180000,1,3,2,32,9,9,9,9,9,9,0
40000,2,2,2,24,9,9,9,9,9,9,1
50000,1,3,2,25,10,10,10,10,10,10,0
200000,2,3,2,29,11,11,11,11,11,10,0
120000,2,3,2,27,7,7,11,10,10,10,0
90000,1,1,3,62,9,9,10,9,9,9,0
130000,1,2,2,32,9,9,9,9,9,9,0
120000,2,2,2,48,9,9,9,9,9,7,0
350000,2,3,3,46,9,9,9,9,9,10,0
200000,1,3,2,28,11,11,11,11,11,11,0
80000,1,2,2,26,9,9,9,9,9,9,0
50000,2,3,4,45,10,10,11,11,10,7,0
20000,2,2,2,46,8,7,7,9,9,9,0
90000,2,2,2,31,9,9,9,7,7,7,0
160000,2,2,3,34,9,9,9,9,9,9,1
50000,1,1,3,41,7,7,7,9,9,9,0
220000,2,3,2,30,8,7,10,10,9,10,0
70000,2,3,3,29,9,9,9,9,9,9,0
30000,1,1,3,52,7,6,7,9,9,9,0
80000,2,1,3,46,7,9,9,9,10,10,1
10000,1,2,2,23,9,10,10,10,9,10,0
80000,2,2,3,46,9,9,10,9,9,9,0
50000,1,1,2,25,9,9,9,9,9,9,0
60000,1,3,1,47,9,10,10,9,9,9,0
50000,1,2,2,41,9,9,9,9,9,9,0
80000,2,1,2,26,9,9,9,9,9,9,0
120000,1,2,2,32,9,9,9,9,9,9,0
80000,2,1,1,60,9,9,9,9,9,7,0
110000,1,3,2,33,9,9,9,9,9,9,0
140000,2,1,3,51,9,9,9,9,9,9,0
50000,2,2,2,22,8,7,9,9,9,7,0
50000,1,1,3,38,9,9,9,9,9,9,0
320000,1,3,3,42,9,9,9,9,9,9,0
140000,1,2,3,38,7,7,7,7,7,7,0
180000,2,2,2,35,11,11,10,10,10,10,0
50000,1,2,2,25,8,7,9,9,9,9,1
310000,1,2,3,36,9,9,9,9,9,9,0
50000,2,3,2,23,10,10,10,9,10,10,0
160000,1,1,3,62,9,9,9,9,9,11,0
220000,2,2,3,33,11,11,11,11,11,11,0
140000,1,2,3,41,9,9,7,7,7,7,0
50000,1,3,3,49,9,9,9,9,9,9,0
60000,1,2,2,24,9,9,7,9,9,9,0
20000,1,1,2,28,10,7,7,7,9,9,1
100000,2,3,3,27,9,9,7,9,9,7,0
150000,2,1,3,29,9,9,9,9,9,9,0
260000,1,2,2,30,10,10,10,10,10,10,0
50000,1,1,3,38,9,9,9,9,9,9,0
320000,1,3,2,29,10,10,10,9,9,9,0
180000,1,2,3,35,9,9,9,9,9,9,0
120000,2,2,3,35,8,11,11,11,10,7,1
500000,2,3,3,41,10,10,10,10,10,6,0
220000,1,3,3,32,11,11,11,11,11,11,0
50000,1,2,2,26,8,11,11,11,11,11,0
180000,2,1,3,56,10,10,10,10,10,10,1
230000,2,2,2,33,8,10,10,10,10,10,0
220000,2,3,2,36,10,10,10,10,10,11,0
160000,1,2,3,41,9,9,11,11,11,11,1
50000,1,3,2,23,9,9,9,10,10,11,0
100000,1,2,3,41,9,9,9,9,7,7,0
360000,1,3,3,32,10,10,10,10,10,10,0
160000,2,2,3,38,10,10,10,10,10,10,0
100000,2,3,2,25,10,10,10,10,10,10,0
170000,2,3,2,24,9,9,9,9,9,9,0
80000,2,2,2,26,9,9,9,9,9,9,0
50000,1,2,3,44,9,9,9,9,9,9,0
500000,2,2,3,32,11,11,11,11,11,11,0
20000,1,3,1,47,9,9,9,6,7,9,0
30000,2,2,2,26,9,9,9,9,9,9,0
60000,2,3,2,30,11,11,11,11,11,11,0
360000,1,3,3,44,10,10,10,10,10,10,0
240000,1,3,3,50,9,9,9,9,9,9,0
50000,2,1,3,36,9,9,7,9,9,9,0
50000,1,2,2,46,7,7,9,9,9,9,0
60000,2,1,3,29,9,9,9,9,9,9,0
210000,2,3,2,25,8,11,11,11,11,11,0
330000,1,2,3,42,10,10,10,10,10,10,0
90000,2,3,2,25,10,10,7,10,9,10,0
380000,2,3,2,27,9,9,9,9,9,9,0
500000,2,2,3,34,9,9,9,9,9,9,0
30000,2,1,3,35,9,9,9,9,9,9,0
50000,1,2,2,33,9,9,7,7,9,9,1
360000,2,3,3,33,9,9,9,9,9,9,0
310000,2,3,2,28,11,10,9,9,9,10,0
60000,2,2,2,26,8,7,9,9,7,7,0
120000,2,1,3,47,9,9,9,9,9,9,0
140000,2,3,3,33,9,9,9,9,9,9,0
220000,2,3,3,41,9,9,9,9,9,9,0
400000,1,3,2,29,9,10,10,10,9,9,0
50000,2,2,3,56,9,9,9,9,9,9,0
80000,1,2,2,35,8,11,11,10,10,10,1
150000,2,1,3,33,9,9,9,9,9,10,0
50000,1,3,2,26,9,9,9,9,9,9,0
50000,2,2,3,50,9,9,9,9,9,9,0
210000,1,2,2,25,9,9,9,9,9,9,0
90000,1,3,2,30,9,9,9,9,9,7,0
320000,1,3,2,31,10,10,9,9,9,9,0
180000,2,1,2,29,11,11,11,11,11,11,0
310000,1,2,2,24,9,9,9,9,9,9,0
50000,2,2,2,23,9,9,9,9,9,9,0
120000,1,3,2,41,9,9,9,9,9,7,0
150000,2,2,2,36,10,10,11,10,10,10,0
20000,1,2,3,47,10,7,10,9,10,10,0
180000,2,1,3,43,11,10,9,9,9,9,0
120000,2,2,3,39,9,9,9,9,9,9,0
100000,1,3,2,27,8,10,10,9,10,10,0
210000,2,3,3,51,10,10,11,11,11,11,0
100000,2,2,2,23,9,9,9,9,9,7,0
120000,2,2,3,41,10,10,10,10,10,10,0
190000,2,1,3,54,10,10,11,11,11,11,0
80000,1,4,2,30,9,9,9,11,11,11,0
70000,1,2,3,34,9,9,9,9,9,10,0
60000,1,2,2,42,8,7,9,9,9,9,1
50000,2,3,2,25,9,9,10,9,9,9,0
110000,2,2,3,45,9,9,9,9,9,9,0
200000,2,3,2,47,10,9,10,10,10,10,0
210000,2,3,2,33,8,11,11,10,10,10,0
30000,1,1,3,50,8,7,9,9,7,9,1
160000,2,3,2,32,10,10,10,10,10,10,1
20000,2,1,2,23,9,9,7,7,7,7,1
