LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULTED
50000,1,3,2,46,0
20000,1,3,2,27,0
250000,2,2,2,40,0
50000,1,1,2,41,0
180000,2,2,2,26,0
320000,1,2,2,44,0
10000,2,1,3,41,1
320000,2,3,2,31,0
250000,1,2,2,30,0
30000,1,2,2,24,0
260000,1,2,2,31,0
130000,2,2,3,37,0
180000,2,3,3,30,1
270000,2,3,2,27,0
80000,2,1,2,30,0
30000,2,3,2,27,0
100000,1,1,3,35,1
340000,2,2,2,33,1
210000,2,2,3,26,0
280000,2,3,2,27,0
710000,1,2,2,33,0
50000,2,2,2,23,0
190000,1,3,2,35,0
400000,2,3,2,32,0
110000,2,1,3,53,0
20000,2,2,3,23,1
20000,2,3,2,25,1
20000,2,2,3,29,0
20000,1,2,2,23,0
230000,2,3,2,43,0
180000,1,2,3,37,0
280000,1,2,3,41,0
510000,2,3,2,36,0
150000,1,2,3,40,0
20000,1,1,2,26,1
110000,2,1,3,38,0
230000,2,3,2,34,1
180000,2,3,2,27,0
230000,2,1,2,36,0
370000,2,3,2,35,0
500000,2,3,2,30,0
260000,2,2,3,43,0
80000,1,2,3,53,1
140000,2,2,2,27,0
50000,1,3,2,30,0
50000,2,2,3,45,0
80000,1,3,2,32,0
150000,2,2,2,28,1
50000,2,2,3,46,0
80000,1,2,1,39,0
140000,2,3,3,40,0
140000,2,3,2,30,0
50000,2,2,2,24,0
30000,2,2,2,24,0
230000,1,2,2,32,1
150000,2,2,2,26,0
200000,2,2,3,53,0
110000,2,3,3,41,0
150000,2,2,3,44,0
200000,2,1,3,46,1
180000,2,1,2,33,0
90000,2,3,2,29,0
200000,2,3,2,30,1
230000,2,2,3,45,0
80000,1,3,2,29,0
230000,2,3,2,33,0
340000,2,2,2,31,1
290000,2,2,3,53,0
60000,2,1,3,41,0
320000,2,3,2,29,1
200000,2,2,2,25,0
50000,2,1,3,54,0
50000,1,1,2,24,1
230000,2,2,3,43,0
130000,2,3,2,29,0
80000,2,1,3,39,0
120000,2,3,2,31,0
200000,2,2,3,34,0
300000,1,1,2,34,0
200000,2,2,3,36,0
80000,2,2,3,46,0
80000,2,1,2,32,0
60000,2,3,2,25,0
30000,2,2,3,30,0
300000,2,2,3,42,0
100000,2,3,3,38,0
290000,2,3,2,31,0
270000,1,4,2,39,0
70000,2,2,2,24,1
90000,2,2,3,24,0
170000,2,3,2,26,0
80000,2,2,3,36,1
100000,2,2,3,41,0
240000,1,3,3,47,0
290000,2,3,3,41,0
120000,2,3,2,27,1
200000,1,2,2,26,0
20000,1,2,2,22,0
500000,1,3,3,38,0
100000,2,2,2,25,0
350000,1,3,3,55,0
50000,2,2,2,24,0
340000,2,2,3,52,0
180000,2,2,3,29,0
300000,2,3,3,54,0
220000,2,3,3,32,0
80000,1,3,2,26,0
50000,2,2,3,32,0
100000,1,2,2,26,0
200000,1,3,2,27,0
480000,2,3,3,45,0
170000,2,2,3,34,0
20000,2,3,2,25,1
80000,1,2,3,28,1
80000,1,3,2,26,1
300000,1,2,3,31,0
150000,1,3,2,29,0
50000,2,2,2,24,0
50000,2,2,3,26,0
100000,2,1,2,28,0
90000,2,2,3,45,0
70000,2,3,2,24,1
90000,2,4,2,23,0
400000,1,3,3,42,0
10000,1,2,2,36,1
80000,1,3,2,27,0
70000,1,3,2,33,0
100000,1,1,3,44,0
210000,2,2,3,33,1
360000,2,1,2,39,1
280000,1,3,3,28,0
180000,1,3,2,32,0
220000,1,3,3,45,0
200000,1,3,2,47,0
130000,2,2,2,25,0
200000,1,2,3,47,0
170000,2,3,3,44,0
140000,1,3,2,30,0
50000,2,1,3,54,0
200000,2,1,2,26,0
200000,1,1,2,33,0
360000,2,1,3,36,0
50000,1,2,3,33,0
500000,2,3,2,37,0
90000,2,2,2,30,1
500000,1,3,2,36,0
80000,2,1,3,33,0
230000,1,1,3,53,0
120000,2,3,2,30,1
190000,2,1,3,56,0
500000,1,2,3,50,0
80000,2,2,3,42,0
450000,2,3,2,35,0
280000,2,3,3,30,0
360000,2,1,3,47,1
30000,2,2,2,21,0
50000,2,2,3,25,1
60000,2,2,3,49,1
30000,2,2,3,28,0
20000,1,2,3,49,1
20000,1,1,1,57,0
200000,1,3,3,43,1
100000,2,3,2,25,0
300000,2,1,3,39,0
210000,2,3,2,39,0
70000,2,1,3,71,0
210000,2,2,2,29,0
440000,1,3,3,31,1
410000,1,3,2,33,0
110000,1,3,3,36,0
200000,2,3,2,36,0
180000,2,1,3,42,1
150000,2,3,3,46,0
330000,2,3,2,33,0
500000,2,2,3,41,0
350000,2,2,3,35,0
200000,2,2,3,36,1
280000,1,3,3,45,1
80000,2,1,3,39,0
280000,2,3,2,29,0
130000,2,2,2,23,0
160000,2,2,3,49,0
20000,2,2,2,23,1
300000,2,2,2,32,0
100000,2,3,2,32,0
130000,1,2,3,38,0
500000,1,3,3,55,1
200000,2,2,3,27,1
360000,2,3,2,30,0
20000,2,2,3,26,1
400000,1,2,2,29,0
200000,2,1,3,52,0
30000,2,4,3,60,0
30000,1,2,3,58,1
50000,1,2,3,55,0
230000,2,3,3,51,1
210000,2,3,3,36,1
50000,2,3,2,49,1
170000,2,4,3,33,0
230000,1,3,3,44,0
230000,2,3,2,48,0
350000,2,3,3,36,0
170000,2,3,2,36,0
150000,2,2,3,36,0
90000,2,2,3,27,0
320000,2,3,2,33,0
120000,2,2,2,45,0
20000,2,1,3,56,0
280000,2,3,3,41,0
90000,2,2,2,28,0
450000,1,3,3,30,0
270000,1,2,2,27,0
80000,2,2,3,41,0
230000,2,2,3,41,0
50000,2,2,3,30,1
250000,1,3,3,48,1
220000,2,3,2,42,0
30000,2,3,3,38,0
120000,1,2,2,68,1
100000,2,2,2,26,0
150000,2,3,2,25,1
670000,1,3,2,28,0
200000,1,3,3,36,0
70000,2,1,3,47,0
50000,2,2,3,41,0
80000,2,2,2,64,1
10000,1,3,2,23,1
140000,2,3,3,37,1
30000,2,2,2,21,0
200000,1,2,2,36,1
90000,2,2,2,24,1
130000,2,2,3,52,0
160000,2,2,2,26,0
150000,2,1,3,58,0
150000,2,3,2,34,0
20000,1,3,2,24,0
80000,2,3,2,26,1
460000,1,2,3,31,0
60000,2,1,3,40,1
50000,1,2,3,38,1
200000,2,1,3,35,1
60000,2,2,3,30,0
200000,1,3,3,31,0
230000,1,3,3,33,0
50000,1,2,3,38,0
60000,2,1,2,51,0
180000,1,2,3,47,1
50000,2,2,3,47,0
150000,1,1,3,62,0
140000,2,2,3,36,1
120000,1,3,3,35,1
200000,2,3,3,39,0
500000,1,3,2,31,0
120000,2,2,3,36,1
500000,1,3,2,28,0
50000,2,1,2,23,0
30000,2,1,2,51,0
240000,1,3,3,35,0
170000,2,2,3,37,0
80000,1,3,2,26,0
360000,1,3,2,29,0
50000,2,2,2,24,1
70000,2,2,3,27,1
250000,2,2,3,29,1
150000,2,3,3,39,1
100000,2,2,3,41,0
360000,1,3,2,32,0
30000,2,1,3,47,0
490000,1,3,3,29,1
180000,2,2,3,60,1
420000,2,3,3,36,0
20000,1,3,2,33,1
480000,1,3,3,47,0
350000,1,3,2,27,0
360000,1,2,3,57,1
240000,2,3,2,27,0
280000,2,3,2,30,1
150000,2,2,3,39,0
320000,1,2,2,30,0
20000,2,2,2,22,1
50000,2,1,3,36,1
280000,1,3,2,33,0
450000,2,2,3,53,0
260000,2,3,2,53,0
500000,1,3,3,56,0
470000,1,3,2,35,0
150000,2,2,2,23,0
100000,2,1,3,46,0
100000,1,3,2,38,0
220000,1,2,2,39,0
300000,2,3,2,37,0
230000,2,3,2,31,0
300000,2,1,2,39,1
50000,1,1,2,48,0
170000,1,1,3,47,0
460000,1,3,3,41,1
30000,2,3,2,34,1
30000,2,3,2,24,1
20000,1,2,3,42,1
220000,1,1,3,44,0
70000,2,3,3,62,0
330000,2,2,2,40,0
370000,1,3,3,40,1
230000,1,3,2,28,0
50000,1,1,3,49,0
360000,1,2,2,31,1
390000,2,2,2,37,0
360000,2,2,1,42,0
30000,2,2,3,27,1
500000,1,3,3,33,0
120000,2,1,2,32,0
360000,1,3,2,29,1
20000,2,2,3,27,0
50000,2,2,3,48,0
230000,2,3,2,27,0
160000,2,3,3,48,0
110000,2,3,3,32,1
50000,1,2,2,25,0
30000,1,1,2,28,1
50000,1,2,2,35,1
240000,2,1,3,37,0
90000,1,1,2,29,0
150000,2,3,3,29,1
100000,2,2,3,35,1
70000,2,3,2,24,1
430000,2,2,2,27,1
150000,1,3,2,31,0
50000,1,3,2,48,0
200000,1,3,2,33,1
150000,2,2,3,28,0
50000,1,2,2,25,0
300000,1,3,2,31,0
50000,2,2,3,44,0
30000,1,3,2,30,1
380000,1,3,3,53,0
70000,2,3,3,45,0
360000,1,2,2,28,0
50000,1,2,2,41,0
20000,2,3,2,30,0
80000,2,2,2,27,0
30000,1,2,3,49,0
50000,2,1,2,55,0
30000,2,1,3,37,0
260000,1,3,3,38,1
210000,2,2,3,39,0
200000,2,3,2,29,0
50000,1,3,3,56,1
490000,1,1,3,28,0
170000,1,3,3,45,0
500000,1,3,2,29,0
220000,1,2,3,46,0
150000,2,3,2,30,0
50000,2,2,3,34,0
50000,1,2,3,52,0
100000,2,3,2,26,0
310000,2,2,2,25,0
510000,2,3,3,35,0
200000,1,2,3,41,0
50000,1,1,3,43,0
300000,2,3,2,38,0
450000,2,3,3,40,0
30000,1,2,2,27,0
60000,2,3,2,27,0
140000,2,2,2,23,1
50000,2,2,2,32,0
90000,2,1,2,28,0
190000,2,2,3,34,0
150000,2,3,2,29,0
390000,2,2,2,28,0
30000,1,1,3,47,0
240000,1,3,3,60,1
260000,2,3,2,29,1
30000,1,1,2,25,0
500000,2,3,2,28,0
60000,2,2,2,29,0
200000,1,1,3,30,0
80000,1,2,3,31,0
100000,2,2,2,30,0
380000,1,3,3,42,0
210000,1,2,3,30,1
10000,1,2,2,27,1
500000,1,2,3,44,0
240000,2,3,3,37,1
270000,1,3,2,29,0
50000,1,2,2,25,0
120000,2,3,2,36,0
280000,1,3,2,28,0
260000,2,3,2,28,0
360000,1,3,3,38,0
210000,2,3,2,30,0
390000,1,3,2,29,0
40000,1,2,3,36,0
10000,2,2,2,27,0
120000,2,2,3,43,1
200000,1,1,3,43,0
80000,2,2,3,37,0
60000,2,2,2,27,0
130000,2,2,2,39,1
100000,2,2,2,29,0
20000,1,2,3,45,0
460000,1,3,2,34,0
80000,1,2,2,32,0
80000,1,3,2,26,0
240000,2,3,2,28,0
200000,2,1,3,38,0
230000,1,2,2,29,0
260000,2,3,3,53,0
90000,2,2,3,38,0
320000,1,2,2,29,0
280000,2,2,3,47,0
120000,1,2,2,29,1
400000,2,3,2,27,0
50000,2,3,3,55,0
10000,2,3,2,23,1
70000,1,2,2,26,0
210000,1,3,3,30,0
140000,2,2,3,39,0
290000,1,2,3,50,0
30000,1,1,3,32,0
110000,2,3,2,32,1
20000,2,1,2,54,0
220000,2,2,3,36,0
180000,2,2,3,36,0
30000,1,3,2,26,1
50000,2,2,2,31,0
150000,1,1,3,29,0
150000,2,3,2,32,0
140000,1,1,2,30,0
80000,2,2,3,48,0
200000,2,3,3,33,0
400000,1,3,3,44,0
130000,2,2,3,28,0
50000,2,2,2,22,0
190000,1,2,3,51,1
470000,2,3,2,40,1
280000,1,3,3,55,0
460000,2,3,2,26,0
340000,2,2,2,32,0
110000,1,2,2,27,0
440000,2,2,2,27,0
90000,2,2,2,23,0
70000,2,2,2,24,0
30000,2,2,2,24,0
120000,2,2,2,49,0
300000,2,2,2,27,0
60000,2,3,2,25,0
180000,1,2,2,36,1
30000,2,3,2,43,1
360000,1,3,2,35,0
150000,1,3,3,49,0
70000,2,3,2,28,0
150000,2,2,3,44,0
440000,2,3,3,33,0
500000,1,3,3,52,0
260000,1,2,2,29,1
360000,1,3,2,29,0
140000,1,3,2,28,0
10000,1,3,2,24,1
200000,2,3,2,32,0
210000,1,2,3,35,0
20000,1,2,2,27,1
240000,1,3,3,44,0
30000,1,2,2,51,1
450000,2,2,3,38,0
60000,2,1,2,40,0
100000,2,2,2,30,0
500000,1,3,3,49,0
50000,1,1,3,51,0
80000,2,2,3,35,0
20000,2,2,2,22,1
500000,1,3,2,43,0
140000,2,3,2,31,0
500000,2,2,2,29,0
50000,1,2,2,24,1
170000,1,3,3,60,1
220000,2,2,3,44,0
70000,2,2,3,33,1
360000,2,2,2,34,0
430000,2,3,2,29,0
20000,1,1,2,26,0
200000,2,1,2,53,0
200000,2,2,1,35,0
80000,2,2,2,25,0
130000,1,3,3,35,0
150000,1,3,3,49,0
150000,1,1,3,53,1
190000,2,2,2,27,1
450000,2,2,2,36,1
80000,2,2,3,31,0
260000,2,2,2,31,0
80000,1,3,2,34,1
500000,1,3,3,39,0
260000,1,3,3,43,0
260000,2,3,2,30,1
50000,1,3,2,33,0
360000,2,3,3,46,0
170000,2,3,2,53,0
120000,2,2,3,34,0
50000,2,2,3,26,0
50000,2,3,3,40,1
310000,1,3,3,48,0
50000,1,3,2,27,0
140000,2,2,2,32,0
100000,2,2,3,28,1
20000,1,1,2,32,0
120000,2,3,2,27,1
30000,2,1,3,59,0
20000,1,1,3,27,1
160000,2,2,2,27,1
180000,2,2,3,37,0
40000,2,3,2,26,0
80000,2,2,3,34,0
120000,1,2,2,31,0
20000,2,2,2,22,1
20000,1,2,2,33,0
100000,1,3,3,52,1
500000,1,3,2,45,0
80000,2,2,3,29,0
150000,2,3,2,41,0
30000,2,1,2,26,0
120000,1,3,2,34,1
70000,2,2,3,27,1
150000,1,2,3,32,0
210000,2,2,3,42,0
80000,2,2,3,30,0
90000,1,2,2,29,0
20000,2,2,2,22,0
240000,2,3,2,36,0
50000,1,2,2,29,1
250000,2,3,2,28,0
280000,2,3,2,31,0
10000,1,1,4,40,0
150000,2,2,2,33,0
330000,2,2,3,47,0
240000,1,3,2,30,1
130000,2,2,2,34,0
450000,1,3,2,37,0
50000,1,3,2,26,1
70000,2,1,3,24,0
80000,1,2,2,26,0
50000,1,3,2,24,0
30000,1,1,3,33,1
50000,1,2,2,23,0
70000,1,2,3,29,0
50000,2,2,2,33,1
100000,2,1,2,27,1
200000,2,2,2,24,0
180000,1,3,2,38,0
240000,2,3,2,38,1
90000,2,1,3,35,0
50000,2,2,2,33,0
80000,1,2,2,48,0
210000,2,3,3,43,0
350000,1,1,3,41,0
160000,1,2,2,45,1
70000,1,3,2,33,1
140000,2,3,3,33,0
80000,1,2,3,47,0
110000,2,2,3,39,1
50000,1,2,2,25,0
30000,1,3,3,38,0
30000,2,2,2,27,0
200000,1,2,2,33,1
290000,2,2,2,28,0
220000,1,3,2,34,0
180000,1,3,2,28,0
500000,1,1,3,38,0
210000,1,2,3,39,0
100000,2,3,2,24,1
100000,2,2,2,23,0
130000,2,2,2,25,1
10000,1,2,2,21,1
50000,1,2,2,35,0
240000,1,3,3,37,0
20000,2,1,3,53,0
20000,2,3,3,38,0
150000,2,3,2,39,0
230000,1,2,3,36,0
50000,1,2,2,26,0
300000,2,2,3,35,0
110000,2,2,1,54,0
230000,2,3,2,33,0
50000,2,2,2,30,0
70000,2,2,2,24,0
360000,2,3,3,27,0
110000,2,2,2,32,0
120000,2,2,2,48,0
200000,2,3,3,45,1
260000,2,4,3,46,0
290000,2,3,3,47,0
20000,2,2,2,22,0
50000,2,1,2,22,1
50000,2,2,3,23,0
60000,2,3,2,23,0
330000,1,3,3,46,0
60000,2,2,3,23,0
180000,2,2,3,25,0
80000,2,3,2,28,0
450000,2,3,2,32,0
150000,2,4,3,36,0
280000,2,2,2,28,0
180000,1,1,2,47,0
380000,2,1,3,54,0
150000,1,2,3,45,0
280000,2,3,2,52,0
160000,2,2,2,34,0
120000,1,2,2,29,0
330000,2,3,2,34,0
210000,2,2,3,49,0
200000,1,3,2,27,0
340000,2,4,3,27,0
200000,1,3,2,34,0
160000,2,1,3,34,0
500000,2,2,2,48,0
50000,1,2,3,43,0
170000,2,2,2,23,0
260000,2,3,2,29,0
360000,1,2,3,49,1
400000,1,3,2,29,0
380000,2,3,2,32,0
50000,1,1,2,29,1
130000,1,2,3,40,0
110000,2,2,3,24,0
50000,1,3,3,23,0
190000,1,2,2,26,0
170000,2,2,3,46,1
210000,2,4,2,25,0
50000,1,1,2,25,0
20000,2,1,3,45,1
80000,2,2,3,26,1
500000,2,3,2,39,0
250000,2,2,2,31,1
50000,1,1,3,34,0
300000,1,2,3,38,0
30000,2,2,3,40,1
50000,1,2,2,34,0
180000,2,2,2,35,0
50000,2,4,3,28,0
50000,1,1,3,46,0
190000,2,2,3,40,0
200000,2,2,2,32,0
140000,2,2,2,26,0
10000,1,1,3,47,1
180000,2,4,3,54,0
170000,2,1,2,29,0
50000,1,2,3,36,0
200000,1,2,2,32,0
170000,2,2,3,42,1
50000,1,2,2,52,0
230000,2,2,2,24,0
500000,2,2,2,36,0
50000,1,2,2,25,1
80000,1,3,2,38,0
200000,2,2,3,61,0
360000,1,1,2,34,1
140000,2,3,3,41,0
290000,2,2,3,48,1
50000,1,2,3,41,1
10000,2,2,1,38,0
80000,1,2,2,27,0
20000,1,1,2,22,1
150000,1,3,2,37,0
230000,2,3,2,37,1
60000,2,1,2,24,1
360000,2,3,2,26,0
100000,1,2,3,36,0
30000,1,2,3,33,0
330000,2,2,3,30,0
20000,2,3,2,24,0
80000,2,2,3,49,0
90000,2,4,2,23,1
20000,2,2,2,23,0
230000,1,1,3,61,1
160000,1,2,2,28,0
200000,2,2,3,36,0
20000,1,2,2,27,0
170000,1,3,3,35,0
180000,2,2,3,26,0
50000,2,2,3,29,0
360000,2,3,3,40,0
230000,2,2,2,28,0
80000,2,3,2,28,1
60000,1,3,2,31,1
150000,2,1,3,52,0
120000,2,1,3,52,0
430000,2,3,3,43,0
360000,1,1,3,32,0
200000,2,2,3,60,0
50000,1,2,2,26,0
150000,2,2,3,36,0
20000,2,3,2,46,0
20000,1,3,2,23,0
50000,1,2,2,24,1
260000,2,2,2,27,1
230000,2,1,2,30,1
170000,1,1,3,43,0
180000,1,3,2,28,0
30000,1,3,2,38,0
20000,1,2,2,22,1
260000,1,1,3,50,1
180000,2,1,2,30,0
230000,2,2,3,32,1
120000,2,2,1,43,0
280000,1,3,3,63,0
270000,2,2,2,29,0
70000,1,3,3,39,0
60000,1,2,2,31,0
180000,1,2,2,28,0
160000,2,2,3,32,1
50000,2,3,2,25,0
60000,2,2,2,48,0
50000,1,2,2,48,1
80000,2,2,3,56,0
30000,2,2,3,22,0
90000,2,3,2,26,0
130000,2,2,3,33,0
200000,1,3,3,38,0
20000,2,2,2,23,1
300000,1,1,3,31,0
160000,2,3,3,41,0
500000,2,3,3,41,0
50000,2,2,2,25,1
20000,1,3,2,25,0
240000,1,1,3,40,1
200000,1,2,2,29,1
200000,2,2,2,27,1
260000,2,3,2,36,0
100000,1,2,2,26,0
360000,1,1,3,42,0
280000,2,4,1,38,0
360000,1,3,3,47,0
420000,2,3,3,34,0
400000,2,2,3,42,0
50000,2,2,3,41,0
500000,1,3,3,45,0
50000,1,2,2,56,0
80000,2,3,2,24,0
80000,2,2,2,23,0
20000,2,2,2,50,0
460000,2,3,2,27,0
240000,1,3,2,33,0
120000,1,2,2,30,0
20000,1,2,2,24,0
290000,1,1,3,50,0
50000,2,2,2,38,0
200000,2,2,3,40,0
20000,2,1,1,27,0
100000,1,3,3,43,0
260000,2,3,2,36,0
20000,2,2,2,27,0
10000,2,2,2,22,0
420000,1,3,3,47,0
130000,2,1,2,27,0
150000,2,3,2,25,0
120000,1,3,2,33,0
30000,2,2,2,25,0
260000,2,2,2,31,0
60000,1,1,2,34,1
70000,2,1,2,52,0
110000,1,2,2,26,0
180000,1,2,2,37,0
300000,2,2,2,48,0
260000,2,3,3,38,0
50000,2,2,3,41,1
90000,2,1,3,45,0
20000,2,2,2,24,1
220000,2,3,2,30,0
240000,1,3,2,27,0
440000,2,2,2,40,0
60000,2,2,3,37,0
380000,1,2,3,31,0
30000,2,1,3,44,1
120000,2,2,2,35,0
150000,1,3,2,29,0
90000,1,2,2,28,0
180000,2,2,3,34,0
10000,2,2,2,37,0
20000,1,2,2,24,1
80000,2,1,3,41,1
610000,1,2,3,30,0
180000,2,1,2,27,0
50000,1,1,3,53,1
130000,1,3,2,30,1
160000,1,3,2,26,0
200000,1,3,2,29,0
20000,1,3,2,29,0
50000,2,2,2,56,0
30000,2,2,3,46,1
140000,1,2,3,29,0
160000,1,2,3,45,0
410000,1,3,3,33,0
320000,2,3,2,30,0
50000,2,2,3,36,0
110000,1,2,2,29,0
530000,2,1,3,50,0
80000,2,2,2,40,1
190000,2,3,2,26,1
500000,1,2,3,58,0
270000,2,1,2,30,0
20000,2,2,2,26,0
90000,1,2,3,39,1
10000,1,2,2,44,0
320000,2,2,3,36,0
190000,2,3,3,33,0
380000,1,3,3,39,1
180000,1,2,2,30,0
360000,2,3,2,33,0
150000,1,2,3,30,0
50000,2,3,3,57,1
50000,1,2,2,39,0
50000,1,1,3,51,0
340000,2,2,2,30,0
320000,1,3,2,26,0
230000,2,3,2,42,0
120000,2,3,2,31,0
30000,1,3,2,34,0
240000,1,3,2,34,0
240000,2,2,3,32,0
210000,1,3,2,30,0
20000,1,1,2,24,0
20000,2,2,3,42,1
110000,2,3,2,25,0
130000,1,2,3,39,0
80000,2,2,3,28,0
20000,1,2,3,36,1
10000,1,3,3,38,1
180000,1,2,3,37,0
280000,2,2,2,29,0
220000,1,3,2,29,1
260000,1,2,3,42,1
30000,1,2,3,40,0
50000,2,2,3,29,0
150000,2,1,2,47,0
160000,1,1,2,38,0
20000,1,2,2,26,0
280000,1,3,3,42,0
50000,1,2,2,24,0
300000,2,3,2,43,0
230000,1,2,3,31,0
60000,1,1,2,27,0
190000,1,1,3,29,0
60000,1,2,2,43,0
100000,2,2,2,25,1
30000,2,2,3,45,0
200000,2,2,2,30,1
30000,1,3,1,27,0
130000,1,2,2,25,0
120000,1,2,2,29,0
160000,2,2,2,35,0
20000,2,2,2,23,0
30000,2,2,2,24,0
70000,2,2,2,23,0
80000,1,1,2,25,0
80000,2,2,2,23,0
100000,1,2,2,50,0
570000,1,3,2,31,0
170000,1,3,3,45,0
50000,2,2,2,25,0
310000,2,3,2,39,0
140000,1,3,2,27,1
200000,2,2,2,29,0
300000,2,2,2,26,1
300000,2,3,2,26,0
140000,1,2,2,55,0
560000,1,3,3,47,0
200000,1,3,3,46,1
230000,2,1,3,31,0
200000,1,3,3,36,1
160000,1,2,2,34,1
220000,1,3,2,29,0
60000,1,1,2,25,0
390000,2,2,3,43,1
280000,2,3,2,39,0
80000,1,3,3,60,0
360000,1,2,3,34,0
20000,2,2,2,21,0
500000,2,2,3,31,0
90000,2,3,2,23,0
30000,2,3,3,33,0
390000,1,3,2,47,0
360000,1,3,3,32,1
10000,2,2,2,32,0
150000,2,3,3,32,0
40000,2,2,2,27,0
210000,2,4,2,29,0
50000,2,2,3,41,0
10000,1,2,2,23,1
310000,2,2,2,26,0
50000,1,3,2,34,0
150000,2,3,3,37,0
50000,1,1,3,48,1
250000,2,3,2,30,0
30000,2,1,3,46,1
30000,1,3,3,32,1
30000,2,1,3,50,1
20000,2,2,3,44,1
30000,2,3,2,24,0
300000,1,3,3,45,1
90000,1,2,3,28,0
30000,1,2,2,24,0
200000,2,2,3,51,1
180000,2,2,2,29,0
70000,2,2,2,26,0
230000,2,2,2,29,0
240000,2,3,3,45,0
190000,2,1,3,41,0
80000,2,3,3,29,0
300000,2,2,3,34,0
220000,2,3,3,36,0
340000,1,2,3,31,1
480000,2,3,2,57,0
60000,2,3,3,25,0
200000,1,2,3,28,0
20000,1,2,3,53,0
110000,2,1,2,46,0
470000,2,2,2,32,1
200000,1,2,3,42,0
130000,1,3,2,30,0
80000,1,3,3,46,0
120000,2,2,3,30,0
180000,1,3,2,27,0
400000,1,2,3,42,0
150000,1,1,3,43,0
640000,2,1,2,34,0
500000,1,3,3,32,0
70000,2,3,2,26,1
100000,2,3,2,24,0
80000,2,1,3,42,0
120000,2,2,3,30,0
210000,2,3,2,31,0
50000,2,3,2,25,0
50000,2,2,3,45,0
260000,1,2,3,35,0
20000,1,2,2,22,0
30000,1,2,3,40,0
310000,2,2,3,29,0
100000,1,3,2,34,0
300000,2,3,3,38,0
30000,1,1,3,47,0
320000,1,2,2,34,0
120000,2,3,2,32,0
80000,1,2,2,24,1
20000,1,1,3,50,1
380000,1,3,3,53,0
180000,2,3,2,30,0
50000,1,2,2,27,0
280000,1,3,2,33,0
30000,2,1,2,47,0
100000,1,2,2,25,1
30000,1,3,2,45,0
160000,2,2,2,30,0
210000,1,3,3,42,0
10000,1,3,2,30,0
420000,2,2,2,36,0
400000,2,3,3,37,0
70000,2,3,2,29,0
110000,1,2,2,31,0
300000,1,3,3,54,0
120000,2,3,2,27,0
180000,1,3,2,27,0
400000,1,3,3,46,0
100000,1,3,3,44,0
220000,2,2,3,32,1
220000,2,2,3,43,0
140000,2,2,3,27,0
90000,2,2,3,51,1
30000,2,3,2,23,0
240000,2,3,2,28,0
110000,2,3,3,37,0
60000,2,3,2,24,1
20000,1,2,2,26,1
180000,1,2,3,53,1
130000,2,2,2,26,0
130000,2,1,3,36,0
70000,1,3,2,26,0
10000,1,2,3,42,1
50000,2,3,2,24,0
190000,2,3,3,31,0
60000,1,2,2,36,0
20000,1,3,2,25,1
80000,2,2,2,42,1
500000,2,3,3,51,0
220000,1,1,3,52,0
230000,2,2,3,36,0
20000,1,2,2,25,0
50000,1,2,2,39,1
120000,2,3,2,29,0
130000,2,2,2,34,1
230000,2,3,2,26,0
350000,1,3,2,32,0
300000,2,3,2,38,0
70000,2,2,2,55,0
280000,1,3,2,33,0
60000,2,2,3,25,1
310000,1,2,2,42,1
290000,1,1,2,34,1
180000,1,3,3,35,1
340000,2,3,2,43,0
360000,2,3,2,29,0
180000,2,3,3,33,1
30000,2,1,3,48,0
100000,1,3,2,32,0
180000,1,2,3,42,0
210000,2,3,2,31,1
180000,2,2,3,36,0
60000,2,1,1,48,0
500000,1,3,2,30,0
200000,2,2,3,37,0
610000,2,2,3,39,0
50000,1,2,2,29,0
80000,2,4,2,25,0
210000,1,3,2,38,0
50000,1,3,2,56,0
360000,1,3,3,58,0
240000,1,2,2,30,0
20000,1,1,3,56,0
10000,1,3,2,22,1
30000,2,2,2,23,1
360000,1,4,2,30,0
260000,1,3,2,29,0
100000,1,2,3,52,0
500000,2,2,3,40,0
70000,2,1,2,42,0
200000,2,3,3,38,0
230000,2,4,2,45,0
200000,1,2,2,36,0
110000,1,2,3,38,1
260000,2,3,2,33,0
50000,2,1,1,55,0
50000,1,2,2,44,0
80000,1,2,2,23,0
260000,1,3,2,29,0
80000,1,3,2,31,0
80000,2,3,2,29,0
200000,2,4,3,36,0
370000,2,2,2,29,1
60000,2,3,3,43,1
260000,1,3,2,29,0
30000,1,2,2,35,1
120000,1,2,2,32,1
130000,2,1,2,39,0
160000,2,1,3,38,0
230000,2,2,2,31,0
300000,2,3,2,26,0
180000,2,2,2,29,0
80000,2,2,2,24,1
180000,2,4,3,30,0
50000,1,2,2,25,1
10000,1,2,3,62,0
50000,1,2,2,46,0
90000,2,3,3,31,0
30000,2,1,2,29,1
180000,1,3,3,38,0
150000,2,2,3,38,0
590000,1,3,3,63,0
60000,1,2,3,39,0
100000,1,2,2,27,1
20000,2,2,2,25,0
10000,1,3,2,22,1
300000,1,3,2,26,1
260000,2,2,2,40,0
160000,2,1,3,28,0
260000,2,3,2,32,1
280000,2,3,2,29,0
260000,2,3,2,35,0
240000,1,3,3,43,0
50000,2,2,1,49,0
260000,2,2,2,44,1
60000,2,2,2,24,1
130000,2,2,3,26,0
140000,2,3,2,31,0
20000,1,1,2,39,1
360000,2,3,2,35,0
